user_id,merchant_id,device_id,location,amount,timestamp,is_fraud,fraud_reason,hour,day_of_week
157,10,POS,Pune,599.79,2025-07-04 06:58:55.114977,0,,6,4
252,7,POS,Pune,325.23,2025-07-04 06:59:54.982754,0,,6,4
122,19,USSD,Mumbai,1178.25,2025-07-04 07:05:54.943937,0,,7,4
168,17,USSD,Chennai,1494.35,2025-07-04 08:47:54.914867,0,,8,4
29,0,iOS,Chennai,657.44,2025-07-04 08:57:55.157055,0,,8,4
350,12,POS,Bangalore,762.95,2025-07-04 09:49:55.335682,0,,9,4
491,14,USSD,Pune,1502.27,2025-07-04 10:18:54.957404,0,,10,4
138,5,USSD,Chennai,2186.81,2025-07-04 10:52:54.926480,0,,10,4
378,5,Web,Mumbai,469.85,2025-07-04 10:54:55.321819,1,geo_mismatch,10,4
98,5,Web,Delhi,1766.22,2025-07-04 11:19:55.170426,0,,11,4
445,5,Web,Chennai,1375.18,2025-07-04 11:55:55.164738,0,,11,4
438,20,iOS,Delhi,838.99,2025-07-04 12:31:55.195338,0,,12,4
280,14,USSD,Delhi,956.44,2025-07-04 12:34:55.197812,0,,12,4
380,9,USSD,Mumbai,403.29,2025-07-04 12:41:55.151637,0,,12,4
244,14,Android,Chennai,1201.79,2025-07-04 12:50:55.203563,0,,12,4
310,18,Web,Mumbai,484.77,2025-07-04 13:28:55.174023,0,,13,4
84,7,USSD,Chennai,1724.47,2025-07-04 13:33:55.007674,0,,13,4
136,7,USSD,Delhi,592.64,2025-07-04 13:54:55.343627,0,,13,4
62,15,USSD,Chennai,426.62,2025-07-04 14:00:55.053838,0,,14,4
224,9,Android,Chennai,1237.35,2025-07-04 14:05:55.209976,0,,14,4
463,6,POS,Hyderabad,417.65,2025-07-04 14:23:55.410213,0,,14,4
291,5,POS,Delhi,103.55,2025-07-04 14:25:55.077531,0,,14,4
45,4,POS,Chennai,1349.75,2025-07-04 14:26:55.005261,0,,14,4
209,2,POS,Delhi,2002.41,2025-07-04 15:02:55.249916,0,,15,4
289,12,Web,Hyderabad,1715.22,2025-07-04 15:46:55.343147,0,,15,4
186,16,0043373d,Hyderabad,1114.48,2025-07-04 16:18:55.133385,1,device_change,16,4
377,24,Web,Delhi,1844.92,2025-07-04 16:19:54.919524,0,,16,4
222,14,Android,Pune,1564.44,2025-07-04 16:27:55.224086,0,,16,4
228,4,USSD,Chennai,1864.0,2025-07-04 16:34:55.205563,0,,16,4
414,24,Android,Hyderabad,261.07,2025-07-04 16:41:55.359825,0,,16,4
393,18,Web,Chennai,1533.0,2025-07-04 17:02:55.151815,0,,17,4
124,20,USSD,Hyderabad,332.46,2025-07-04 17:20:55.257138,0,,17,4
346,22,USSD,Bangalore,1092.86,2025-07-04 17:40:55.229009,0,,17,4
491,4,iOS,Pune,1804.71,2025-07-04 17:57:55.090965,0,,17,4
401,4,UnknownDevice,Hyderabad,453.68,2025-07-04 18:37:55.187468,1,device_change,18,4
314,17,iOS,Chennai,1286.26,2025-07-04 18:46:55.292394,0,,18,4
157,1,POS,Pune,228.59,2025-07-04 18:54:55.189738,0,,18,4
235,22,POS,Mumbai,98.07,2025-07-04 19:09:55.354650,0,,19,4
405,17,USSD,Mumbai,1784.61,2025-07-04 19:14:55.071607,0,,19,4
481,24,bfe49d67,Pune,1827.62,2025-07-04 19:14:55.342537,1,device_change,19,4
32,20,iOS,Bangalore,1572.62,2025-07-04 20:16:55.379287,0,,20,4
367,8,iOS,Chennai,1431.32,2025-07-04 20:48:54.942565,0,,20,4
19,2,Android,Mumbai,774.7,2025-07-04 21:13:55.421182,0,,21,4
411,14,USSD,Mumbai,1522.74,2025-07-04 21:31:55.104536,0,,21,4
248,21,USSD,Hyderabad,400.43,2025-07-04 21:55:55.257031,0,,21,4
50,12,Android,Hyderabad,1594.74,2025-07-04 22:20:55.134329,0,,22,4
346,19,Web,Bangalore,1066.08,2025-07-04 22:21:55.093770,0,,22,4
449,16,Web,Bangalore,1070.08,2025-07-05 06:13:55.369391,0,,6,5
89,2,POS,Pune,1192.78,2025-07-05 06:14:55.158967,0,,6,5
284,20,Web,Delhi,1981.32,2025-07-05 06:36:55.206429,0,,6,5
481,11,USSD,Pune,1699.02,2025-07-05 07:08:55.413423,0,,7,5
299,5,POS,Bangalore,1010.64,2025-07-05 07:21:55.024665,0,,7,5
269,1,Web,Chennai,844.89,2025-07-05 08:03:55.226323,0,,8,5
255,0,iOS,Mumbai,1764.85,2025-07-05 08:32:55.115351,0,,8,5
349,1,Android,Mumbai,1000.77,2025-07-05 08:32:55.125095,0,,8,5
29,11,Web,Chennai,1336.09,2025-07-05 08:36:55.429012,0,,8,5
406,8,Android,Hyderabad,593.74,2025-07-05 09:13:55.257242,0,,9,5
463,11,Web,Hyderabad,647.15,2025-07-05 09:20:55.043437,0,,9,5
265,22,iOS,Hyderabad,1466.81,2025-07-05 09:54:55.136863,0,,9,5
465,12,iOS,Chennai,605.27,2025-07-05 09:57:54.975474,0,,9,5
140,3,POS,Hyderabad,734.18,2025-07-05 10:48:55.168574,0,,10,5
236,15,iOS,Hyderabad,1323.87,2025-07-05 10:50:55.306798,0,,10,5
202,20,iOS,Chennai,1501.46,2025-07-05 11:15:55.388007,0,,11,5
219,12,Web,Bangalore,1269.7,2025-07-05 11:16:55.163573,0,,11,5
184,23,Android,Pune,2048.78,2025-07-05 11:23:55.085370,0,,11,5
214,7,USSD,Chennai,821.01,2025-07-05 11:24:55.225798,0,,11,5
399,1,USSD,Chennai,1004.95,2025-07-05 11:26:55.080950,0,,11,5
92,17,iOS,Hyderabad,1756.66,2025-07-05 11:32:55.132034,0,,11,5
22,14,USSD,Hyderabad,736.27,2025-07-05 11:51:55.419437,0,,11,5
112,6,iOS,Delhi,1127.98,2025-07-05 12:02:55.135309,0,,12,5
121,3,Web,Pune,1112.93,2025-07-05 12:13:55.182496,0,,12,5
225,5,Web,Mumbai,975.75,2025-07-05 12:20:55.379815,0,,12,5
366,2,Web,Mumbai,713.09,2025-07-05 12:48:55.392830,0,,12,5
134,18,Android,Delhi,158.87,2025-07-05 12:55:55.067119,0,,12,5
292,19,iOS,Mumbai,1828.78,2025-07-05 13:05:55.130980,0,,13,5
309,22,Android,Delhi,1961.5,2025-07-05 13:29:55.432039,0,,13,5
307,5,iOS,Mumbai,771.47,2025-07-05 13:35:55.175282,0,,13,5
339,20,Android,Chennai,1166.66,2025-07-05 13:47:55.185856,0,,13,5
26,4,USSD,Chennai,9596.997014481924,2025-07-05 14:12:55.425110,1,high_amount_spike,14,5
435,15,POS,Pune,1657.23,2025-07-05 15:08:55.202544,0,,15,5
158,11,iOS,Hyderabad,318.7,2025-07-05 15:27:55.219783,0,,15,5
168,2,USSD,Chennai,1349.05,2025-07-05 15:28:55.170557,0,,15,5
342,24,iOS,Hyderabad,1832.97,2025-07-05 15:36:55.074327,0,,15,5
382,20,iOS,Delhi,1504.11,2025-07-05 15:44:55.220863,0,,15,5
57,5,USSD,Pune,900.38,2025-07-05 15:55:55.428831,0,,15,5
45,11,iOS,Chennai,1152.94,2025-07-05 15:58:55.334101,0,,15,5
304,12,USSD,Hyderabad,1544.05,2025-07-05 16:20:55.193803,0,,16,5
143,14,POS,Mumbai,534.8,2025-07-05 16:21:54.942802,0,,16,5
249,20,POS,Hyderabad,264.55,2025-07-05 16:24:55.081479,0,,16,5
395,18,Web,Mumbai,280.97,2025-07-05 16:36:55.268585,0,,16,5
468,13,USSD,Hyderabad,1287.62,2025-07-05 16:45:54.947770,0,,16,5
412,18,iOS,Mumbai,1272.1,2025-07-05 17:04:54.974659,0,,17,5
113,6,POS,Chennai,1531.83,2025-07-05 17:10:55.102309,0,,17,5
138,16,Android,Chennai,1971.38,2025-07-05 17:23:55.152308,0,,17,5
486,13,iOS,Chennai,666.23,2025-07-05 17:30:55.176360,0,,17,5
274,1,Android,Hyderabad,623.51,2025-07-05 17:35:55.231637,0,,17,5
491,17,iOS,Pune,834.9,2025-07-05 17:46:55.391174,0,,17,5
1,1,iOS,Delhi,452.83,2025-07-05 18:31:54.917283,0,,18,5
449,16,iOS,Bangalore,403.08,2025-07-05 18:32:55.051819,0,,18,5
412,17,iOS,Mumbai,875.72,2025-07-05 18:35:55.399915,0,,18,5
214,23,POS,Chennai,980.78,2025-07-05 18:39:54.975903,0,,18,5
321,3,Android,Delhi,94.39,2025-07-05 18:48:55.367415,0,,18,5
265,14,POS,Hyderabad,1533.3,2025-07-05 18:51:55.133194,0,,18,5
448,7,iOS,Mumbai,1564.83,2025-07-05 19:25:55.432631,0,,19,5
161,19,Web,Delhi,367.35,2025-07-05 19:29:55.364210,0,,19,5
92,15,d3e815ec,Hyderabad,1776.2,2025-07-05 19:43:55.226054,1,device_change,19,5
477,18,Web,Delhi,1255.18,2025-07-05 19:48:55.242860,0,,19,5
142,20,POS,Pune,464.9,2025-07-05 19:54:55.375499,0,,19,5
188,11,Android,Delhi,1299.54,2025-07-05 20:37:54.982167,0,,20,5
465,23,USSD,Chennai,259.62,2025-07-05 20:51:55.214113,0,,20,5
465,24,iOS,Chennai,200.92,2025-07-05 21:10:55.165027,0,,21,5
305,11,POS,Bangalore,1737.0,2025-07-05 21:56:55.105037,0,,21,5
352,21,Android,Pune,1349.65,2025-07-05 22:00:54.944875,0,,22,5
18,13,Web,Mumbai,1560.23,2025-07-05 22:00:55.104625,1,rapid_fire,22,5
315,5,POS,Delhi,1377.97,2025-07-05 22:39:55.397543,0,,22,5
218,15,Web,Chennai,1.0,2025-07-06 07:02:55.345651,1,geo_mismatch,7,6
294,16,iOS,Bangalore,1137.5,2025-07-06 08:57:55.057146,0,,8,6
413,20,USSD,Hyderabad,1004.3,2025-07-06 09:14:55.194436,0,,9,6
255,19,POS,Mumbai,1489.83,2025-07-06 09:20:55.185602,0,,9,6
12,10,POS,Mumbai,416.13,2025-07-06 09:28:55.322103,0,,9,6
271,18,POS,Bangalore,994.76,2025-07-06 09:40:55.174282,0,,9,6
237,7,USSD,Chennai,1110.09,2025-07-06 09:44:55.344305,0,,9,6
479,20,POS,Chennai,1623.03,2025-07-06 09:48:54.994558,0,,9,6
124,17,Android,Hyderabad,875.05,2025-07-06 10:20:55.245269,0,,10,6
160,21,Web,Pune,1170.56,2025-07-06 10:23:55.364963,0,,10,6
414,16,Android,Hyderabad,1.0,2025-07-06 10:54:55.384522,0,,10,6
202,10,USSD,Chennai,1611.59,2025-07-06 11:12:55.116294,0,,11,6
306,10,Web,Pune,13501.510888841263,2025-07-06 11:14:55.199253,1,high_amount_spike,11,6
173,23,POS,Chennai,949.25,2025-07-06 11:20:55.181742,0,,11,6
143,22,USSD,Mumbai,1.0,2025-07-06 11:25:55.421762,0,,11,6
228,22,Web,Chennai,1751.86,2025-07-06 11:45:55.263256,0,,11,6
358,22,Android,Hyderabad,447.94,2025-07-06 11:56:54.952104,0,,11,6
247,17,Web,Chennai,1119.85,2025-07-06 12:01:55.401424,0,,12,6
36,17,POS,Pune,193.21,2025-07-06 12:11:55.241458,0,,12,6
329,1,USSD,Delhi,1173.29,2025-07-06 12:13:55.308202,0,,12,6
309,1,USSD,Delhi,1960.22,2025-07-06 12:45:55.055572,0,,12,6
21,7,POS,Bangalore,20.95,2025-07-06 12:48:55.238484,0,,12,6
58,23,Web,Bangalore,570.98,2025-07-06 12:51:55.250674,0,,12,6
441,12,Web,Delhi,766.46,2025-07-06 13:01:55.349511,0,,13,6
275,0,Android,Mumbai,676.98,2025-07-06 13:07:55.109519,0,,13,6
24,4,POS,Hyderabad,102.11,2025-07-06 13:19:55.267769,0,,13,6
460,23,USSD,Delhi,1229.35,2025-07-06 13:32:55.096870,0,,13,6
152,19,USSD,Delhi,1779.54,2025-07-06 13:35:55.108148,0,,13,6
145,21,POS,Chennai,1864.44,2025-07-06 13:53:54.942037,0,,13,6
447,5,Android,Bangalore,1558.46,2025-07-06 14:17:55.424223,0,,14,6
204,13,Web,Delhi,1446.04,2025-07-06 14:27:55.225028,0,,14,6
322,7,iOS,Mumbai,276.51,2025-07-06 14:42:55.210306,0,,14,6
66,2,iOS,Delhi,1050.13,2025-07-06 14:51:55.366763,0,,14,6
131,0,iOS,Chennai,1608.93,2025-07-06 14:54:55.334484,0,,14,6
249,5,USSD,Hyderabad,1625.6213045379636,2025-07-06 14:56:55.375450,1,high_amount_spike,14,6
2,8,iOS,Chennai,522.69,2025-07-06 15:00:55.083431,1,geo_mismatch,15,6
408,16,Android,Bangalore,1271.75,2025-07-06 15:21:55.411482,0,,15,6
451,10,USSD,Mumbai,951.11,2025-07-06 15:33:55.315332,0,,15,6
464,19,Android,Pune,494.2,2025-07-06 15:36:55.250382,0,,15,6
49,14,POS,Hyderabad,1129.64,2025-07-06 16:06:54.994742,0,,16,6
400,5,USSD,Delhi,211.17,2025-07-06 16:11:55.429855,0,,16,6
34,21,USSD,Hyderabad,301.83,2025-07-06 16:37:55.194112,0,,16,6
327,6,Web,Delhi,1782.1,2025-07-06 16:43:54.934691,0,,16,6
182,4,iOS,Delhi,1066.93,2025-07-06 16:50:54.973878,0,,16,6
85,4,Web,Bangalore,1.0,2025-07-06 16:55:55.071243,0,,16,6
431,18,POS,Pune,1961.32,2025-07-06 17:00:55.013576,0,,17,6
442,11,Android,Hyderabad,1491.36,2025-07-06 17:11:55.405642,0,,17,6
382,24,Android,Delhi,1546.56,2025-07-06 17:28:55.336816,0,,17,6
461,3,Android,Hyderabad,941.28,2025-07-06 17:40:55.147181,0,,17,6
436,16,USSD,Bangalore,1178.71,2025-07-06 17:49:55.007817,0,,17,6
258,4,POS,Mumbai,337.64,2025-07-06 17:56:55.398397,0,,17,6
398,13,POS,Hyderabad,1.0,2025-07-06 17:59:55.299911,0,,17,6
259,23,USSD,Delhi,936.3,2025-07-06 18:35:54.942661,0,,18,6
355,20,POS,Mumbai,1879.54,2025-07-06 18:35:55.016203,0,,18,6
332,12,Web,Bangalore,500.59,2025-07-06 18:38:54.976620,0,,18,6
23,10,Android,Mumbai,363.3,2025-07-06 19:11:54.942131,0,,19,6
164,20,Android,Chennai,1672.44,2025-07-06 19:30:55.203519,0,,19,6
71,16,iOS,Chennai,972.17,2025-07-06 19:45:55.186960,0,,19,6
143,24,USSD,Mumbai,148.08,2025-07-06 20:26:55.104177,0,,20,6
462,4,iOS,Chennai,3572.496252780958,2025-07-06 20:28:54.921396,1,high_amount_spike,20,6
440,22,POS,Bangalore,1151.09,2025-07-06 20:38:55.199080,0,,20,6
311,11,Web,Pune,1045.16,2025-07-06 20:44:55.280245,0,,20,6
245,6,POS,Mumbai,2161.0,2025-07-06 20:53:55.314329,0,,20,6
479,13,Web,Chennai,1478.31,2025-07-06 21:10:55.026884,0,,21,6
37,18,iOS,Mumbai,1826.21,2025-07-06 21:17:55.115552,0,,21,6
87,19,iOS,Hyderabad,799.62,2025-07-06 21:25:55.408558,0,,21,6
104,13,USSD,Chennai,1981.96,2025-07-06 21:40:54.997040,0,,21,6
246,14,Web,Mumbai,6998.792739683177,2025-07-06 22:30:55.119929,1,high_amount_spike,22,6
386,4,POS,Chennai,1346.53,2025-07-06 22:48:55.188689,0,,22,6
32,24,POS,Bangalore,1066.45,2025-07-07 08:01:55.320579,0,,8,0
125,21,Web,Bangalore,130.75,2025-07-07 08:17:55.425300,0,,8,0
106,17,Android,Hyderabad,969.67,2025-07-07 09:37:54.982308,0,,9,0
41,9,iOS,Mumbai,10696.832436307135,2025-07-07 09:45:54.932338,1,high_amount_spike,9,0
155,1,USSD,Mumbai,1174.75,2025-07-07 11:59:55.088406,0,,11,0
61,7,iOS,Bangalore,370.44,2025-07-07 12:06:55.114089,0,,12,0
486,23,iOS,Chennai,909.05,2025-07-07 12:37:55.262142,0,,12,0
439,21,Web,Hyderabad,517.36,2025-07-07 13:15:55.219891,0,,13,0
413,23,USSD,Hyderabad,1084.56,2025-07-07 13:16:55.180050,0,,13,0
284,2,Android,Delhi,1766.19,2025-07-07 13:32:55.378865,0,,13,0
459,3,iOS,Chennai,982.63,2025-07-07 13:33:55.346004,0,,13,0
105,23,Web,Hyderabad,148.94,2025-07-07 13:43:55.402524,0,,13,0
236,7,POS,Hyderabad,1506.63,2025-07-07 13:53:55.321387,0,,13,0
184,10,USSD,Pune,1916.43,2025-07-07 13:57:55.326842,0,,13,0
178,13,Android,Chennai,462.6,2025-07-07 14:08:55.001390,0,,14,0
262,6,Web,Chennai,1107.9,2025-07-07 14:12:55.172284,0,,14,0
289,12,Web,Hyderabad,1615.16,2025-07-07 14:21:55.316875,0,,14,0
462,10,Web,Chennai,865.19,2025-07-07 15:15:55.240048,0,,15,0
145,12,Android,Chennai,1969.78,2025-07-07 15:24:54.953078,0,,15,0
349,6,POS,Mumbai,986.34,2025-07-07 15:30:55.041141,0,,15,0
185,24,Android,Hyderabad,925.2,2025-07-07 15:33:55.169274,0,,15,0
372,21,iOS,Delhi,1638.94,2025-07-07 16:10:55.372649,0,,16,0
405,22,iOS,Mumbai,703.54,2025-07-07 16:58:55.035138,0,,16,0
128,12,POS,Delhi,1461.73,2025-07-07 16:59:55.427685,0,,16,0
263,17,Android,Pune,416.91,2025-07-07 17:00:54.996386,0,,17,0
324,12,Web,Bangalore,171.68,2025-07-07 17:01:55.325846,0,,17,0
404,20,iOS,Pune,987.22,2025-07-07 17:33:55.121492,0,,17,0
21,10,POS,Bangalore,856.66,2025-07-07 18:10:55.081391,0,,18,0
406,9,Web,Hyderabad,1784.73,2025-07-07 18:12:54.966740,0,,18,0
265,4,USSD,Hyderabad,1453.6,2025-07-07 18:14:55.316042,0,,18,0
258,2,USSD,Mumbai,561.91,2025-07-07 18:17:55.136687,0,,18,0
319,21,USSD,Chennai,628.16,2025-07-07 18:21:54.981131,0,,18,0
15,17,USSD,Bangalore,1813.33,2025-07-07 18:57:54.930756,0,,18,0
30,4,iOS,Delhi,1624.11,2025-07-07 19:00:55.188058,0,,19,0
152,2,iOS,Delhi,1726.45,2025-07-07 19:01:55.204334,0,,19,0
469,6,iOS,Pune,1757.41,2025-07-07 19:12:55.146857,0,,19,0
467,16,USSD,Bangalore,1643.11,2025-07-07 20:04:55.396065,0,,20,0
61,12,USSD,Bangalore,223.59,2025-07-07 20:09:55.204378,0,,20,0
373,8,Web,Hyderabad,1892.6,2025-07-07 20:10:55.363843,0,,20,0
300,1,POS,Mumbai,1873.64,2025-07-07 20:19:54.931347,0,,20,0
262,5,POS,Chennai,772.74,2025-07-07 20:20:54.988698,0,,20,0
282,5,POS,Bangalore,1329.8,2025-07-07 20:22:55.140736,0,,20,0
9,2,USSD,Chennai,1145.68,2025-07-07 21:17:55.045008,0,,21,0
423,22,POS,Hyderabad,521.77,2025-07-07 21:21:54.989970,0,,21,0
34,17,POS,Hyderabad,716.1,2025-07-07 21:38:55.286232,0,,21,0
329,14,USSD,Delhi,1290.43,2025-07-07 21:47:55.194291,0,,21,0
313,10,Android,Hyderabad,1.0,2025-07-07 21:48:55.160414,0,,21,0
206,19,USSD,Chennai,1965.88,2025-07-07 21:57:54.961373,0,,21,0
142,2,iOS,Pune,552.84,2025-07-07 22:35:54.943425,0,,22,0
206,20,iOS,Chennai,1926.17,2025-07-08 03:24:54.977986,1,odd_hour,3,1
296,4,Web,Mumbai,811.16,2025-07-08 06:31:55.144800,0,,6,1
212,19,POS,Bangalore,2327.71,2025-07-08 07:10:54.919359,0,,7,1
6,18,Android,Bangalore,614.83,2025-07-08 08:08:55.176487,0,,8,1
328,17,iOS,Chennai,1075.87,2025-07-08 09:52:55.390528,0,,9,1
304,18,USSD,Hyderabad,1658.55,2025-07-08 09:54:55.133703,0,,9,1
160,11,iOS,Pune,1281.35,2025-07-08 10:13:55.279662,0,,10,1
237,0,Web,Chennai,1007.59,2025-07-08 10:18:55.075168,0,,10,1
357,14,POS,Delhi,566.31,2025-07-08 10:20:55.123780,0,,10,1
166,4,Web,Pune,1003.17,2025-07-08 10:20:55.419902,0,,10,1
210,17,POS,Mumbai,402.26,2025-07-08 10:33:55.210998,0,,10,1
212,10,POS,Bangalore,1522.12,2025-07-08 11:03:55.371100,0,,11,1
293,8,USSD,Delhi,582.96,2025-07-08 11:20:54.968129,0,,11,1
200,8,iOS,Pune,203.56,2025-07-08 11:34:55.078762,0,,11,1
361,23,POS,Bangalore,1319.2,2025-07-08 11:48:55.319240,0,,11,1
271,2,Web,Bangalore,748.75,2025-07-08 11:56:55.339093,0,,11,1
229,23,USSD,Chennai,2022.4,2025-07-08 12:08:55.047152,0,,12,1
214,21,iOS,Chennai,858.56,2025-07-08 12:18:55.425521,0,,12,1
48,23,USSD,Hyderabad,2042.55,2025-07-08 12:25:54.927795,0,,12,1
219,19,POS,Bangalore,934.56,2025-07-08 12:46:55.104580,0,,12,1
161,7,Android,Delhi,320.95,2025-07-08 12:53:55.104856,0,,12,1
203,9,Web,Chennai,374.76,2025-07-08 13:04:55.219352,0,,13,1
103,16,USSD,Delhi,2324.50171935906,2025-07-08 13:27:55.149020,1,high_amount_spike,13,1
11,1,POS,Pune,852.79,2025-07-08 13:55:55.199528,0,,13,1
103,4,iOS,Delhi,923.77,2025-07-08 14:08:55.276521,0,,14,1
62,14,Android,Chennai,375.57,2025-07-08 14:26:55.414961,0,,14,1
321,12,USSD,Delhi,404.3,2025-07-08 15:01:55.061132,0,,15,1
309,0,iOS,Delhi,1917.46,2025-07-08 15:13:55.261837,0,,15,1
272,0,iOS,Chennai,1154.94,2025-07-08 16:31:55.001673,0,,16,1
157,10,USSD,Pune,1326.66,2025-07-08 16:59:55.026451,0,,16,1
411,22,Android,Mumbai,1822.59,2025-07-08 17:36:55.313759,0,,17,1
107,11,iOS,Mumbai,2474.58,2025-07-08 17:38:55.290500,0,,17,1
417,22,Android,Hyderabad,1152.1,2025-07-08 17:41:54.976572,0,,17,1
20,11,UnknownDevice,Bangalore,1379.85,2025-07-08 18:12:55.186810,1,device_change,18,1
336,8,POS,Delhi,556.71,2025-07-08 18:25:55.118427,0,,18,1
245,6,POS,Mumbai,1550.76,2025-07-08 18:50:55.291000,0,,18,1
214,20,Android,Chennai,821.12,2025-07-08 19:00:55.205305,0,,19,1
361,9,Android,Bangalore,1566.87,2025-07-08 20:17:55.401518,0,,20,1
1,18,iOS,Delhi,651.27,2025-07-08 20:32:54.942755,0,,20,1
289,24,iOS,Hyderabad,1771.2,2025-07-08 20:39:54.943473,0,,20,1
20,18,Web,Bangalore,1651.65,2025-07-08 20:41:55.106948,0,,20,1
22,19,Web,Hyderabad,699.47,2025-07-08 21:17:55.204952,0,,21,1
318,3,Android,Chennai,530.81,2025-07-08 21:30:55.378819,0,,21,1
67,17,POS,Pune,1248.13,2025-07-08 22:09:55.017205,0,,22,1
283,5,iOS,Bangalore,951.47,2025-07-08 22:56:55.045051,0,,22,1
302,4,Web,Delhi,204.84,2025-07-08 23:10:55.359046,0,,23,1
224,7,Android,Chennai,1291.43,2025-07-08 23:38:55.188239,0,,23,1
329,22,USSD,Delhi,1438.61,2025-07-09 08:22:55.361552,0,,8,2
284,7,Android,Delhi,1970.84,2025-07-09 08:53:55.402882,0,,8,2
387,12,UnknownDevice,Pune,1200.01,2025-07-09 09:03:55.156290,1,device_change,9,2
198,4,Android,Mumbai,1655.36,2025-07-09 09:16:55.375546,0,,9,2
227,0,POS,Bangalore,1489.83,2025-07-09 09:17:55.149443,0,,9,2
166,16,iOS,Pune,1072.87,2025-07-09 09:38:55.132433,0,,9,2
90,3,POS,Mumbai,62.46,2025-07-09 10:19:55.148734,0,,10,2
372,0,POS,Delhi,1884.59,2025-07-09 10:24:55.041548,0,,10,2
132,21,POS,Mumbai,1672.95,2025-07-09 10:31:55.109472,0,,10,2
230,3,iOS,Delhi,392.2,2025-07-09 10:51:55.162974,0,,10,2
227,8,POS,Bangalore,1782.14,2025-07-09 11:04:54.963937,0,,11,2
455,3,Web,Hyderabad,1101.64,2025-07-09 11:06:55.074815,0,,11,2
457,17,POS,Pune,1538.1,2025-07-09 11:39:55.082705,0,,11,2
273,24,iOS,Hyderabad,560.59,2025-07-09 12:04:55.422215,0,,12,2
337,22,Web,Mumbai,1274.23,2025-07-09 12:08:54.967258,0,,12,2
370,10,iOS,Hyderabad,412.5,2025-07-09 12:10:55.211043,0,,12,2
275,11,USSD,Mumbai,837.67,2025-07-09 12:19:55.290726,0,,12,2
216,10,Web,Bangalore,1641.24,2025-07-09 12:25:55.217080,0,,12,2
133,22,POS,Bangalore,796.42,2025-07-09 12:26:55.115399,0,,12,2
438,22,Web,Delhi,991.51,2025-07-09 12:50:54.936616,0,,12,2
95,5,iOS,Delhi,619.03,2025-07-09 13:01:55.009285,0,,13,2
407,12,Web,Hyderabad,508.82,2025-07-09 13:01:55.200113,1,rapid_fire,13,2
415,3,Web,Delhi,11.36,2025-07-09 13:02:55.186704,0,,13,2
187,10,Web,Bangalore,570.9,2025-07-09 13:27:55.121445,0,,13,2
86,4,USSD,Pune,1155.48,2025-07-09 14:01:54.922394,1,rapid_fire,14,2
252,17,Web,Pune,134.74,2025-07-09 14:06:54.977924,0,,14,2
181,11,USSD,Mumbai,1738.45,2025-07-09 14:06:55.343713,0,,14,2
194,18,POS,Bangalore,1655.13,2025-07-09 14:21:54.917438,0,,14,2
467,20,POS,Bangalore,1733.59,2025-07-09 14:54:55.393497,0,,14,2
13,22,Web,Bangalore,621.43,2025-07-09 15:10:55.161906,0,,15,2
62,4,Web,Chennai,587.23,2025-07-09 15:17:55.289283,0,,15,2
423,20,Web,Hyderabad,126.53,2025-07-09 15:22:55.039990,0,,15,2
213,11,iOS,Bangalore,613.49,2025-07-09 15:29:55.241809,0,,15,2
97,13,POS,Pune,1247.6,2025-07-09 15:45:55.111816,0,,15,2
127,24,POS,Mumbai,1282.62,2025-07-09 15:51:55.431661,0,,15,2
275,20,iOS,Mumbai,707.89,2025-07-09 15:55:55.353275,0,,15,2
260,0,iOS,Bangalore,2202.39,2025-07-09 15:57:55.037680,0,,15,2
429,14,iOS,Bangalore,2284.93,2025-07-09 16:12:55.361913,0,,16,2
410,23,POS,Delhi,1047.71,2025-07-09 16:24:55.346090,1,geo_mismatch,16,2
491,5,Android,Pune,1047.18,2025-07-09 16:40:55.310471,0,,16,2
282,16,Web,Bangalore,1282.55,2025-07-09 16:46:55.140841,0,,16,2
205,22,Web,Delhi,989.66,2025-07-09 17:12:55.157897,0,,17,2
413,18,USSD,Hyderabad,1612.19,2025-07-09 17:32:55.010279,0,,17,2
312,7,POS,Hyderabad,734.01,2025-07-09 17:32:55.073449,0,,17,2
127,1,Android,Mumbai,1266.74,2025-07-09 18:22:54.949729,0,,18,2
369,13,USSD,Pune,1616.1,2025-07-09 18:27:55.225526,0,,18,2
435,11,iOS,Pune,1708.66,2025-07-09 18:46:55.372183,0,,18,2
300,4,iOS,Mumbai,2399.7,2025-07-09 18:52:55.213342,0,,18,2
385,18,iOS,Hyderabad,1128.74,2025-07-09 19:12:55.204248,0,,19,2
372,4,Android,Delhi,1732.01,2025-07-09 20:39:55.140327,0,,20,2
441,22,Web,Delhi,726.89,2025-07-09 20:42:55.230909,0,,20,2
132,24,Android,Mumbai,2334.97,2025-07-09 21:08:55.348437,0,,21,2
118,10,POS,Bangalore,1205.74,2025-07-09 21:49:54.933200,0,,21,2
225,22,Web,Mumbai,874.72,2025-07-09 21:53:55.303251,0,,21,2
352,11,POS,Pune,1475.46,2025-07-09 22:46:54.998094,0,,22,2
128,2,USSD,Delhi,1434.16,2025-07-09 23:58:55.215389,0,,23,2
25,21,POS,Delhi,1904.55,2025-07-10 06:26:55.254494,0,,6,3
450,9,POS,Pune,377.47,2025-07-10 08:06:55.316731,0,,8,3
215,18,USSD,Chennai,1856.36,2025-07-10 08:34:55.346577,0,,8,3
129,19,USSD,Bangalore,1557.76,2025-07-10 08:35:54.980608,0,,8,3
